item,brand,store_type,season,purchase_method,qty_bought,days_used,daily_use,last_purchase_days_ago,household_size,price,discount_percent,shelf_life_days,rating,stock_status
oil,LocalBrand,local_shop,none,online,3.0,30.0,1.071526786034675,22.0,2.0,129.83150987241578,21.73633424538118,51.0,4.922188773338892,empty
oil,BrandC,wholesale,summer,online,7.0,13.0,1.3449219565950472,11.0,2.0,407.62723377999527,3.1280688657111044,191.0,3.164787347009319,empty
eggs,BrandB,local_shop,none,subscription,5.0,37.0,1.270002422029327,37.0,3.0,254.51180019275998,31.908605514322133,96.0,2.7977533811834014,empty
pasta,BrandA,wholesale,winter,offline,9.0,52.0,0.21900012350085207,29.0,1.0,188.57625803565017,37.9824522033393,144.0,1.2950004782506328,full
eggs,LocalBrand,online,summer,online,6.0,14.0,0.9327374186242511,20.0,1.0,85.23733603069192,25.17590902121542,61.0,3.9465621112009264,low
pasta,BrandA,local_shop,summer,online,7.0,1.0,0.9148980462351374,22.0,1.0,208.4368150764561,5.711364006620534,69.0,2.102511160382917,low
tea,BrandA,supermarket,monsoon,offline,4.0,32.0,0.4904344806325192,32.0,3.0,220.54181000177965,29.962996756585312,150.0,1.3210323194242277,empty
pasta,BrandB,wholesale,none,subscription,2.0,6.0,0.3169532738709442,8.0,2.0,445.2938971119438,35.134744166351425,74.0,3.8802023654240063,low
milk,LocalBrand,supermarket,monsoon,offline,4.0,22.0,0.33928755554115697,22.0,5.0,471.2545939183759,14.659089374186891,62.0,2.922847851066794,empty
eggs,BrandA,wholesale,summer,online,9.0,11.0,0.30744426510817885,15.0,2.0,422.9349520733507,20.550806286805287,183.0,1.225342649535862,okay
tea,,online,monsoon,subscription,3.0,49.0,1.2190823250017304,,1.0,206.32521984329807,2.547405645513483,66.0,,empty
coffee,BrandC,local_shop,monsoon,subscription,7.0,23.0,0.265169923454228,16.0,3.0,288.4029991781988,21.907258171097787,194.0,2.7895467080335674,low
salt,BrandB,wholesale,winter,subscription,4.0,203.78111007731124,0.4333683671456178,29.0,3.0,423.7674663132176,1.8987402596791014,117.0,1.5757563223655318,low
salt,PremiumSelect,local_shop,monsoon,offline,3.0,14.0,0.3657931865564853,34.0,5.0,44.21749406002556,14.08399040848398,629.2164541418668,2.3546350033125525,empty
oil,BrandB,,summer,offline,5.0,14.0,1.083642406993096,20.0,2.0,275.7596032120673,11.131869821059226,167.0,1.1149729516899316,empty
milk,BrandB,wholesale,monsoon,offline,2.0,20.0,0.2796740468685909,13.0,1.0,211.3433389479771,7.317425528156178,31.0,4.920264147459694,low
flour,BrandB,online,summer,online,4.0,7.0,0.08489418128229434,13.0,5.0,202.8956116069911,,188.0,3.9991724469082253,low
rice,BrandA,wholesale,summer,offline,7.0,19.0,5.066976817452782,31.0,1.0,188.0432587926151,24.137780048972054,33.0,,empty
eggs,LocalBrand,supermarket,winter,subscription,2.0,26.0,0.4923866786689307,21.0,2.0,327.4226247805438,27.12268490256546,47.0,1.9612119472951637,empty
coffee,BrandB,wholesale,summer,online,45.144136028882826,59.0,0.6266718221858387,30.0,5.0,220.31638875430082,19.69292872888304,121.0,2.905424754134591,okay
tea,BrandB,wholesale,summer,online,5.0,22.0,1.1430328217143952,25.0,1.0,174.64075462926758,29.89919050671018,21.0,3.86805048229577,low
milk,PremiumSelect,wholesale,winter,online,3.0,6.0,0.06793201789798459,30.0,4.0,291.82418063220126,14.804547049762533,169.0,3.54016718346021,okay
oil,PremiumSelect,online,summer,subscription,5.0,13.0,0.1046760225194603,10.0,3.0,199.1026561963291,17.65495121448707,44.0,2.7649024751955387,okay
cereal,BrandC,local_shop,winter,offline,7.0,10.0,0.42068471620542125,7.0,2.0,36.65224879269328,3.3286054082230088,95.0,3.186816317878018,low
eggs,BrandC,local_shop,none,subscription,3.0,54.0,1.3393523051057479,34.0,3.0,220.46254407985228,12.78707197907767,189.0,1.1724531307210238,empty
milk,PremiumSelect,online,none,offline,8.0,19.0,2.523609662336834,4.0,7.0,114.1230399445212,4.222070619133689,138.0,4.995778097188988,empty
eggs,LocalBrand,supermarket,none,online,7.0,31.0,1.4957050373333296,22.0,1.0,345.45114329713317,19.265574704140004,104.0,4.4681684923022305,low
cereal,BrandC,supermarket,summer,online,4.0,10.0,1.2182542208034821,29.0,5.0,438.8472238195946,37.54952768173455,191.0,2.2911571365821155,empty
rice,LocalBrand,online,monsoon,subscription,5.0,37.0,0.7113980020373585,4.0,1.0,352.07563465623036,32.4410593112102,191.0,1.4310018757720053,low
rice,,local_shop,winter,offline,4.0,13.0,1.1344002556104797,1.0,7.0,202.8264590353977,17.48982350815522,113.0,3.5141280271248245,empty
,BrandC,supermarket,none,online,2.0,17.0,6.8595337275493415,23.0,6.0,492.93137859882165,12.028267814261975,121.0,4.665865870609963,empty
salt,BrandB,online,winter,subscription,9.0,54.0,0.8706887837277958,23.0,4.0,196.25398762157465,13.176946336123443,47.0,,empty
pasta,PremiumSelect,local_shop,none,subscription,1.0,55.0,0.8921190257823339,6.0,4.0,137.34030932970325,18.906247978022954,126.0,1.2724190915522087,empty
sugar,BrandC,supermarket,none,offline,8.0,5.0,0.9906447436522507,5.0,2.0,247.283612014441,9.712965060699261,132.0,2.517718616722859,low
sugar,LocalBrand,supermarket,summer,offline,4.0,21.0,0.13810807554435528,23.0,7.0,473.86998013816515,13.525605757164465,88.0,3.8742159759737564,low
eggs,LocalBrand,online,winter,offline,67.71620404332424,54.0,0.9439222521577075,38.0,3.0,338.7127730981465,19.691162501223907,147.0,1.9683307723054173,full
cereal,BrandC,local_shop,summer,online,3.0,39.0,1.0895754436948406,7.0,6.0,370.6847079625642,33.64263892628942,19.0,3.5714653569134143,empty
,LocalBrand,supermarket,winter,subscription,7.0,20.0,0.5005485458032337,5.0,1.0,99.34014858490701,3.814870386225264,91.0,17.838877130836558,okay
sugar,BrandC,online,winter,offline,3.0,7.0,1.4689393041863676,33.0,6.0,39.27008467427516,16.19125325072769,14.0,1.3851424844267894,empty
pasta,BrandC,supermarket,monsoon,subscription,7.0,15.0,0.2594453747165943,26.0,7.0,277.82188046959794,7.616145679481372,72.0,3.9491695831196516,low
oil,LocalBrand,local_shop,none,online,2.0,15.0,1.3701416576661616,21.0,4.0,178.5576020492719,25.481331132750107,37.0,2.7499932721752325,empty
sugar,BrandA,wholesale,summer,online,3.0,53.0,1.030851641521289,34.0,5.0,40.47579522587925,22.828304707880992,13.0,1.6432701883094136,empty
bread,BrandB,supermarket,monsoon,offline,8.0,23.0,1.0132559933736636,26.0,1.0,450.15499631005366,23.09050400319635,159.0,4.707643418720874,low
tea,PremiumSelect,local_shop,winter,online,7.0,33.0,1.3202328568835149,10.0,2.0,32.049284407780405,21.310266772687577,194.0,3.9816198417049544,empty
flour,BrandB,supermarket,none,subscription,3.0,58.0,1.2560073563859275,2.0,5.0,26.07438008974377,29.343328946001037,126.0,3.8942108174759156,empty
oil,PremiumSelect,wholesale,summer,subscription,8.0,44.0,0.5508799268342006,20.0,3.0,163.60120160459968,6.162366506469401,15.0,2.7878635265199887,low
milk,PremiumSelect,wholesale,monsoon,online,9.0,2.0,1.0727862133577815,14.0,2.0,258.68200643945147,7.4321272435982255,147.0,3.5753163584543683,low
oil,BrandB,supermarket,winter,online,2.0,50.0,0.12337374489604572,7.0,3.0,236.38203563892833,28.355954404740558,94.0,3.562876751306859,low
salt,BrandC,online,monsoon,online,2.0,32.0,0.7228267267274241,10.0,3.0,192.78927943347315,5.271024376440505,12.0,1.5477993920240634,empty
milk,LocalBrand,supermarket,winter,subscription,7.0,15.0,1.4097770280502562,31.0,4.0,434.6135632437389,29.079035671114774,73.0,4.5194789194862,empty
coffee,BrandA,local_shop,winter,online,8.0,7.0,0.4474296993119176,8.0,7.0,162.84096095470358,6.576903212119798,198.0,4.269225923064019,empty
tea,BrandA,online,none,offline,5.0,9.0,0.122457644144999,1.0,6.0,333.3390803832183,39.662998383782664,134.0,1.5493839064227215,low
tea,BrandA,local_shop,summer,offline,2.0,55.0,0.8952702383150525,249.0025641362164,7.0,211.3318018119804,1.8051981132700323,149.0,2.2912943480481447,empty
tea,BrandB,local_shop,none,subscription,5.0,105.66427929934657,4.829865659333431,31.0,3.0,206.5638705408955,31.056683473986627,81.0,1.2761287039805116,empty
cereal,BrandB,online,summer,online,3.0,22.0,0.6005410316438495,8.0,5.0,467.7483672770926,9.278370816242587,13.0,2.3806726306256203,empty
tea,BrandC,wholesale,summer,online,9.0,3.0,0.894562921232382,16.0,5.0,354.7746944595158,12.945187868109937,75.0,3.9193962367787676,empty
eggs,BrandA,local_shop,winter,,2.0,53.0,8.133677891764114,19.0,7.0,278.33899934586583,36.47254043289131,80.0,1.014333325668681,empty
tea,BrandC,supermarket,monsoon,offline,9.0,42.0,0.6841168500938924,26.0,5.0,103.81807086264098,12.263945969708692,8.0,3.0271298805802136,empty
pasta,BrandA,wholesale,summer,offline,2.0,2.0,0.7859464011747516,10.0,6.0,437.3861949608076,15.081268384792219,35.0,4.468934771159651,empty
tea,BrandB,wholesale,summer,offline,1.0,57.0,1.490220847281418,18.0,1.0,112.95087901342379,7.288159063896669,135.0,2.245030852827674,empty
tea,LocalBrand,online,summer,offline,6.0,22.0,1.4378645391501048,2.0,6.0,320.9295519178072,3.0869528364029053,45.0,3.896690549044575,empty
cereal,LocalBrand,supermarket,summer,offline,6.0,25.0,1.075609754435241,37.0,4.0,46.88896519749241,4.319445196852181,139.0,1.218620052190123,empty
flour,LocalBrand,supermarket,winter,subscription,4.0,25.0,0.2841453140615246,29.0,6.0,242.76768434812877,23.74643822195825,198.0,3.2287738933465326,empty
eggs,LocalBrand,wholesale,none,subscription,2.0,32.0,0.5719421217819246,2.0,4.0,240.6798207281908,1.8723585001740872,79.0,4.507658395303411,empty
cereal,PremiumSelect,local_shop,monsoon,online,3.0,44.0,1.3304779249258973,3.0,21.730578726902642,460.54634417568474,9.027480339330722,182.0,2.631501657438405,empty
rice,BrandA,local_shop,winter,online,6.0,7.0,0.6641705784598182,24.0,4.346115745380528,197.56297681951867,15.74049745803984,64.0,3.4912660772272983,empty
oil,LocalBrand,supermarket,winter,offline,4.0,31.0,1.435283091595611,9.0,6.0,450.3654385195579,4.339966697033546,51.0,3.536564496124884,empty
oil,PremiumSelect,wholesale,winter,online,5.0,37.0,0.7580375857255915,14.0,3.0,315.2391889915076,29.932372687100163,61.0,3.9277096191519436,empty
milk,PremiumSelect,wholesale,summer,subscription,9.0,4.0,1.2995652445974337,11.0,3.0,207.24706123171973,38.85886258918794,88.0,1.913661526964432,empty
flour,PremiumSelect,wholesale,monsoon,subscription,5.0,33.0,0.1012994043155971,24.0,3.0,272.75956748096326,291.74008295975347,865.1726244450668,3.9916484358860855,okay
bread,BrandC,online,winter,online,8.0,15.0,0.6795373574495235,14.0,4.0,65.22753273009408,38.14598360867203,26.0,1.9502833936639408,empty
oil,BrandC,supermarket,winter,offline,2.0,9.0,1.0653796835862768,18.0,3.0,447.01740029736555,21.794598757748467,93.0,3.391650462449087,empty
sugar,PremiumSelect,supermarket,winter,subscription,6.0,6.0,1.3021685718977019,36.0,1.0,323.1186407483551,5.922515783323803,22.0,1.6404156973469042,low
bread,,local_shop,summer,online,6.0,46.0,0.9339676945907803,13.0,1.0,229.09338365913956,26.671973520831088,194.0,3.9450328254326865,low
tea,BrandA,local_shop,summer,offline,5.0,31.0,0.3012299376146223,34.0,6.0,392.3541782300839,2.3869451216677184,118.0,2.1493996144124017,empty
tea,BrandB,supermarket,winter,online,6.0,34.0,1.3344015395872513,19.0,6.0,214.15579286438788,19.045129770657457,16.0,3.6055525351475812,empty
eggs,BrandC,supermarket,summer,offline,5.0,44.0,0.8834790858772378,11.0,3.0,241.27323573553554,31.572445844610964,33.0,1.6246806727905785,empty
bread,LocalBrand,local_shop,monsoon,offline,2.0,55.0,0.20662636353853142,26.0,4.0,222.5719985812619,34.1967759020628,7.0,1.924406687552152,empty
sugar,LocalBrand,supermarket,summer,subscription,5.0,38.0,0.7225778272152602,5.0,2.0,498.3448754246873,11.814780004711874,185.0,4.268916832247582,low
eggs,BrandB,local_shop,winter,subscription,1.0,13.0,1.0634679206131288,21.0,5.0,389.68709330649216,8.877537650620901,691.0144987450859,1.372196003418332,empty
pasta,BrandB,supermarket,monsoon,online,3.0,36.0,0.7039728321587501,,3.0,465.81901033421576,27.578764244932124,30.0,1.3905779085665637,empty
cereal,LocalBrand,online,summer,online,7.0,32.0,1.3126456555336037,12.0,7.0,202.2303382210947,5.550675664489324,184.0,4.095953500388237,empty
milk,BrandB,online,winter,offline,4.0,22.0,0.6643567561131193,1.0,3.0,255.28098516937683,39.76036342534891,82.0,1.4933197925584336,empty
bread,LocalBrand,wholesale,none,subscription,8.0,48.0,0.8960063998230836,14.0,6.0,116.65171841328429,13.286622266716655,110.0,4.579999525311086,empty
flour,BrandB,supermarket,none,offline,3.0,29.0,0.35619713220275934,26.0,7.0,24.863585797336896,29.974924131138515,173.0,1.55704867783487,empty
tea,BrandB,local_shop,monsoon,offline,7.0,11.0,0.7933952075654117,7.0,5.0,113.49229407728116,29.022992316354497,,3.7260970238990514,empty
tea,LocalBrand,supermarket,monsoon,offline,2.0,6.0,0.37314309940245705,16.0,7.0,465.8846054600791,12.407468389158511,124.0,3.3940110156859324,empty
salt,PremiumSelect,supermarket,monsoon,offline,8.0,5.0,0.3765213645267156,15.0,2.0,239.0584776917049,15.447902902363314,172.0,3.911602277093062,okay
cereal,LocalBrand,wholesale,summer,offline,3.0,1.0,0.4558586862527008,4.0,6.0,82.8059237140254,33.66729441265498,96.0,3.7802344898547258,empty
cereal,BrandA,local_shop,monsoon,offline,6.0,51.0,0.1140889377991289,30.0,3.0,237.23502592597538,9.11813904990292,55.0,2.4623972411138877,okay
eggs,BrandB,supermarket,summer,online,2.0,39.0,0.28679898052266334,23.0,3.0,400.5133493067412,2.401534396637528,100.0,4.7845753483447115,empty
rice,BrandC,local_shop,winter,subscription,7.0,50.0,0.6653229067329389,22.0,2.0,260.3818762842859,5.890570176374843,134.0,3.033397546403073,low
rice,BrandB,supermarket,summer,subscription,,10.0,0.2400377231256371,15.0,5.0,469.675689193747,27.363146150676467,168.0,4.887508459109056,empty
eggs,BrandA,wholesale,summer,offline,6.0,10.0,0.2434078882497671,17.0,1.0,451.2136045814526,9.497550942938759,18.0,2.5240839859347832,full
flour,BrandC,local_shop,winter,offline,2.0,49.0,1.4535011511519813,2.0,7.0,247.15960417441022,22.684649187835937,158.0,3.108966016270998,empty
coffee,BrandC,supermarket,none,offline,3.0,24.0,0.6692911766359491,8.0,3.0,59.81981876883111,15.741912990695166,198.0,3.336452026196225,empty
eggs,LocalBrand,online,summer,,3.0,7.0,0.6354124144524349,6.0,3.0,358.1345445764974,34.728563654163544,143.0,3.2530073148113745,empty
flour,PremiumSelect,local_shop,summer,subscription,4.0,22.0,0.4382166995179751,,6.0,191.0619504480631,19.49822887214966,54.0,3.646870040994804,empty
milk,LocalBrand,wholesale,winter,offline,1.0,58.0,0.7930483807058291,28.0,4.0,397.1494684195789,5.58438451414784,129.0,2.1453239332066802,empty
tea,BrandC,online,monsoon,subscription,6.0,21.0,0.914294107404177,5.0,2.0,168.2567307463364,33.31338254723177,75.0,1.2597721958332841,low
sugar,BrandC,local_shop,winter,offline,6.0,22.0,0.6563690068412645,180.31220161588084,3.0,178.69883257769854,3.306618810095623,167.0,1.793783157635716,low
coffee,PremiumSelect,local_shop,none,offline,4.0,33.0,0.6210223488598731,20.0,4.0,280.31387143904726,33.1297673388037,161.0,3.240911328652935,empty
bread,BrandB,local_shop,monsoon,offline,8.0,44.0,,291.9340407114261,6.0,31.950943983177496,1.6598255155937824,42.0,4.430726330453439,empty
coffee,PremiumSelect,local_shop,none,online,5.0,25.0,1.4271762162848718,7.0,6.0,101.43519823581941,1.184956642122441,37.0,2.9001669670648256,empty
sugar,LocalBrand,supermarket,summer,subscription,4.0,31.0,1.32284200292475,30.0,1.0,428.678866271906,30.221395192960188,79.0,2.2845996232274444,low
salt,BrandB,supermarket,none,subscription,7.0,49.0,0.22199938701281413,30.0,2.0,479.15480830164,182.5740033063059,138.0,3.924984787022084,okay
,LocalBrand,local_shop,none,subscription,60.19218137184377,16.0,0.9958475720324973,15.0,7.0,112.20156126104655,8.600652158135183,150.0,2.581089612326212,low
tea,PremiumSelect,wholesale,winter,offline,2.0,52.0,0.060219038126465216,27.0,1.0,390.7841075397181,38.637909677959364,163.0,4.287982436474226,full
rice,BrandB,supermarket,monsoon,online,1.0,15.0,0.9679830771587052,9.0,4.0,73.69402617178159,25.480507459560357,83.0,1.047472195598631,empty
flour,PremiumSelect,local_shop,summer,offline,6.0,29.0,0.7233127039411527,27.0,6.0,246.8915749746696,9.54266703524775,81.0,1.4643304302347278,empty
eggs,BrandA,local_shop,summer,offline,2.0,19.0,0.762113925898558,17.17259063008389,5.0,264.06471183479323,16.63955673956415,137.0,1.4103771364680426,empty
eggs,BrandC,wholesale,summer,offline,8.0,52.0,0.9026371313855619,36.0,6.0,290.5891750908399,36.52714415171765,44.0,1.1398451771006464,empty
rice,BrandB,wholesale,monsoon,online,5.0,17.0,1.1268503028689334,27.0,2.0,983.5640549173934,8.136009883557547,179.0,1.6722971567358256,empty
coffee,BrandC,wholesale,monsoon,offline,2.0,26.0,1.1077138138395193,25.0,5.0,430.9368103130335,37.074404472650755,67.0,4.948138999949929,empty
tea,BrandA,online,none,offline,5.0,36.0,0.1144945957426871,36.0,4.0,842.0899550084349,8.671340663052325,86.0,2.92606022853568,okay
oil,BrandB,local_shop,none,online,2.0,36.0,1.1179168601371654,7.0,2.0,252.90967312170534,0.940971806831854,47.0,2.6891034571936983,empty
flour,BrandC,wholesale,monsoon,offline,6.0,35.0,1.2532331719702732,13.0,3.0,113.04111744888823,10.737484091571359,6.0,4.64078688715506,empty
,BrandC,local_shop,summer,offline,8.0,40.0,0.14885030543162356,37.0,4.0,294.96824570101614,2.1848089376023117,80.0,4.17975111066011,okay
milk,BrandB,supermarket,monsoon,subscription,2.0,23.0,0.5182725709826451,20.0,6.0,114.64233986578424,9.317873870026979,152.0,2.0887419757605126,empty
sugar,BrandC,local_shop,winter,online,6.0,9.0,1.1984929114064444,22.0,4.0,135.92224060440225,10.879422465025286,117.0,4.217619519175802,empty
coffee,BrandC,local_shop,monsoon,,6.0,34.0,0.7650048827674684,154.553315670755,1.0,229.9336915900031,16.66726474582333,28.0,1.3306795572555998,low
cereal,BrandB,online,monsoon,offline,1.0,58.0,1.0575920497744362,11.0,21.730578726902642,153.32485384346666,11.30785952671452,77.0,3.863296256150016,empty
cereal,BrandC,,summer,online,9.0,51.0,0.7783579210172951,6.0,6.0,39.262185811090724,28.469553735774,114.0,1.073709110830241,empty
bread,BrandC,supermarket,none,online,8.0,54.0,1.4684225522218408,4.0,7.0,402.28726328061174,38.83332631033926,167.0,1.8407534895575184,empty
salt,LocalBrand,online,winter,offline,4.0,18.0,1.4074799556562243,3.0,6.0,413.6672857318419,1.9004465510525392,187.0,4.549813929182305,empty
cereal,LocalBrand,wholesale,winter,subscription,7.0,16.0,0.4576606007639886,6.0,2.0,2299.3762146708827,20.52151442300838,184.0,2.4938207280654066,low
eggs,BrandA,wholesale,winter,offline,4.0,32.0,0.6095329915280664,15.0,6.0,490.34569725795575,10.46706505744423,49.0,2.8795325474985325,empty
coffee,LocalBrand,local_shop,monsoon,online,8.0,28.0,0.675451696861212,3.0,2.0,74.35653757410945,18.50953639291921,51.0,3.5875772778460675,low
,LocalBrand,online,summer,online,2.0,32.0,0.20109628276819808,17.0,3.0,,28.183728134018693,97.0,3.775573694650315,low
sugar,BrandA,wholesale,monsoon,,15.048045342960943,50.0,0.6359086729751969,257.5888594512583,2.0,322.69675396383974,35.072032221864184,127.0,1.5821987340085597,okay
eggs,BrandC,supermarket,none,offline,3.0,58.0,10.03370982232827,22.0,3.0,440.6571553968402,35.4672685413332,55.0,4.710854479185169,empty
eggs,BrandC,online,summer,offline,4.0,18.0,1.2779996081012186,2.0,2.0,97.90977894772382,6.5259645278082745,121.0,3.2729121295079118,empty
oil,LocalBrand,wholesale,winter,offline,6.0,44.0,1.3348924881354787,16.0,7.0,252.10208306419366,22.505498120882752,702.2505068547621,3.3951591348563177,empty
pasta,BrandA,supermarket,,subscription,5.0,34.0,0.0711105502486385,22.0,6.0,489.8176353119398,11.31594132124091,185.3941338096572,3.563039648155735,okay
coffee,BrandC,online,summer,subscription,7.0,29.0,1.1937687561851198,11.0,1.0,178.89314666146436,19.912869352568944,,4.411989177622607,low
tea,PremiumSelect,local_shop,monsoon,subscription,6.0,21.0,0.7788101425035902,36.0,6.0,255.7293994964188,36.7996701110158,182.0,1.841330141422684,empty
rice,BrandB,local_shop,summer,subscription,4.0,1.0,0.3489307600015266,12.0,4.0,353.0250592350022,2.4266254008473442,127.0,4.64551864772334,empty
rice,BrandB,supermarket,winter,online,,55.0,0.7731802826415823,35.0,2.0,222.42861354715166,23.766225694528828,18.0,4.123055791886587,empty
milk,BrandB,wholesale,none,online,7.0,16.0,1.2741776766885988,15.0,4.0,364.41901681253296,14.388761424096517,160.0,1.8954300245654134,empty
bread,LocalBrand,wholesale,none,subscription,1.0,49.0,0.6796615832529078,21.0,5.0,90.8740457014916,34.724183164413844,62.0,4.195172129779875,empty
salt,BrandB,online,monsoon,offline,8.0,33.0,1.4861685668685847,4.0,4.0,130.68658629702603,8.732532420118986,207.8661500290096,,empty
,BrandB,supermarket,winter,online,4.0,21.0,0.9441906177693323,7.0,5.0,205.70786685769212,13.319480681570862,108.0,3.3022780726461876,empty
cereal,PremiumSelect,wholesale,monsoon,offline,7.0,55.0,0.7601573202613255,29.0,2.0,492.27475712945164,0.8124816738608676,76.0,4.970132926188484,low
flour,BrandC,local_shop,monsoon,subscription,2.0,35.0,0.47758952540765875,6.0,7.0,187.41185796280473,17.197921826509727,55.0,1.0525569090171838,empty
bread,PremiumSelect,supermarket,summer,online,3.0,55.0,0.0660240408265951,39.0,1.0,459.45990340056994,25.32911234752785,133.0,4.744809115715567,full
oil,LocalBrand,local_shop,summer,online,1.0,57.0,0.9352951171994914,17.0,1.0,439.93970427800724,,72.0,3.90195730382453,empty
cereal,BrandB,supermarket,summer,online,15.048045342960943,27.0,0.8873685422167331,36.0,4.0,382.78642680724727,25.427023325495956,33.0,2.393960145793942,low
eggs,BrandC,online,winter,online,5.0,20.0,0.7993808150871622,2.0,1.0,197.76568827943535,29.788584195050888,39.0,3.917017417773593,low
tea,BrandB,wholesale,winter,subscription,2.0,31.0,0.8296714582690614,17.0,5.0,178.61226308800008,7.696788118213216,150.0,1.8105935080074196,empty
coffee,BrandB,wholesale,monsoon,online,6.0,16.0,1.2731074381587484,29.0,1.0,327.05266236167347,30.210849535408414,106.0,3.053718103638258,low
pasta,LocalBrand,wholesale,,subscription,6.0,53.0,0.5094613907283346,27.0,1.0,131.63114463305453,37.31071983003478,131.0,4.263919761987278,okay
bread,BrandB,local_shop,winter,online,6.0,14.0,0.8478682188003003,7.0,6.0,193.0482181915536,8.899185762306466,176.0,1.8377412359258094,empty
bread,BrandA,wholesale,monsoon,subscription,3.0,48.0,1.035924057494892,11.0,6.0,411.2646137392416,5.399944104681307,59.0,3.2422845858388856,empty
tea,BrandC,supermarket,winter,subscription,3.0,32.0,0.3542374440464134,26.0,1.0,121.14319434569609,13.336279265209207,118.0,1.1696761974922314,low
cereal,BrandC,local_shop,monsoon,offline,7.0,56.0,1.3909881518181846,39.0,3.0,417.49824615949933,7.628639061079103,168.0,4.346857366917216,empty
milk,BrandA,online,none,subscription,4.0,41.0,1.1188276609221706,32.0,3.0,284.9655394750477,31.00984856392571,108.0,2.401426313235909,empty
salt,LocalBrand,local_shop,summer,offline,6.0,32.0,0.12727833022630655,23.0,4.0,265.5517572193794,5.3130461347749325,132.0,2.310641603777063,okay
cereal,BrandB,online,none,online,8.0,53.0,1.304404712009997,7.0,7.0,314.5375910008089,0.9013467135447994,151.0,2.0248774222537516,empty
salt,BrandB,local_shop,monsoon,offline,3.0,53.0,1.3983117107721756,1.0,6.0,,14.072377982930849,181.0,3.876227430770277,empty
bread,BrandC,wholesale,monsoon,subscription,9.0,2.0,1.2008215699244447,25.0,2.0,288.0004826232731,31.389138826251965,128.0,1.6969168396714442,low
sugar,LocalBrand,online,summer,offline,9.0,57.0,0.6680256724558198,31.0,6.0,356.6860195420127,26.051906909530267,25.0,1.1356633297823948,empty
,LocalBrand,wholesale,summer,online,3.0,45.0,1.491846504590789,6.0,2.0,191.84762308734653,21.221415109976675,185.0,2.113567587071179,empty
bread,LocalBrand,local_shop,monsoon,offline,6.0,22.0,1.970200731106099,28.0,5.0,409.1480932888269,18.31789841425724,127.0,3.651400707522999,empty
tea,BrandB,online,winter,subscription,37.62011335740236,37.0,0.8280784699626843,31.0,5.0,126.17836778508371,25.97884304022257,84.0,1.200919064254689,low
eggs,LocalBrand,supermarket,summer,subscription,4.0,53.0,0.29706666590518227,36.0,,362.88332153913467,19.687291499222965,74.0,14.47964593110339,empty
tea,BrandA,supermarket,monsoon,online,8.0,52.0,0.6870557641270194,16.0,7.0,205.0000056119333,30.99438663843617,94.0,4.226793001393668,empty
coffee,PremiumSelect,local_shop,,online,67.71620404332424,17.0,1.394765244607091,15.0,3.0,353.5334246139331,34.657704342164884,5.0,2.7074831280759892,okay
bread,LocalBrand,online,summer,offline,9.0,32.0,1.2016786361824163,22.0,1.0,35.5632270249407,6.944912536576759,86.0,3.209771152043576,low
salt,PremiumSelect,supermarket,none,online,5.0,38.0,1.184018815218993,18.0,3.0,207.34072309748996,9.278377023232416,5.0,2.7098811469048285,empty
flour,BrandB,wholesale,none,subscription,5.0,17.0,0.5630880114236411,8.0,6.0,482.2984215660602,20.546338654966817,31.0,,empty
salt,LocalBrand,wholesale,winter,offline,3.0,58.0,1.404691757293134,10.0,3.0,294.97628748807756,34.63139538218105,151.0,4.883042068531842,empty
pasta,BrandC,local_shop,summer,offline,9.0,34.0,0.5839783494482897,37.0,26.07669447228317,259.6709253132617,36.73637377070105,94.0,1.7613675908313335,empty
cereal,BrandB,wholesale,monsoon,offline,1.0,7.0,0.10796148179390955,39.0,4.0,705.4141586435221,5.032948392566023,128.0,3.4812421777395794,empty
rice,BrandA,wholesale,monsoon,offline,3.0,29.0,0.9748118305683982,6.0,3.0,255.91552191360637,12.125428099804125,56.0,2.090578681515346,empty
pasta,BrandA,wholesale,summer,online,7.0,17.0,0.5758390439625453,10.0,2.0,415.23598644829195,30.7845425604651,67.0,4.293109589653893,low
milk,PremiumSelect,supermarket,summer,offline,7.0,24.0,0.27290108794149837,39.0,3.0,182.44867831071545,37.34678869046998,99.0,4.175809369928745,low
oil,PremiumSelect,online,winter,offline,5.0,8.0,1.4052541899784328,7.0,2.0,291.1435992662357,3.2475003080014497,114.0,2.823703388860517,empty
coffee,BrandC,local_shop,,offline,6.0,23.0,0.9739973243496529,35.0,5.0,343.3066760756978,18.780522059130966,707.8685109096002,1.758183680878338,empty
coffee,BrandC,online,winter,subscription,4.0,55.0,12.087757736810898,28.0,5.0,212.41952608127153,19.827572359692297,71.0,1.1922005702522598,empty
milk,BrandA,online,monsoon,subscription,8.0,33.0,0.8953190893264188,25.0,6.0,155.858806281943,0.3435109487154886,88.0,2.9068423884760994,empty
flour,LocalBrand,online,none,online,4.0,29.0,0.14260230645736974,28.0,4.0,94.67458585279353,34.17333150750105,752.812543348305,1.6564780876716556,low
oil,BrandA,supermarket,winter,subscription,6.0,19.0,0.09341374488004534,9.0,1.0,68.57188465757693,4.295724853035607,41.0,4.796893963018043,full
eggs,BrandA,wholesale,monsoon,subscription,5.0,57.0,1.3558140807533197,5.0,3.0,135.72763258950815,33.49969940562079,185.0,1.5466077221819985,empty
